day,timestamp,GALAXY_SOUNDS,MICROCHIP,OXYGEN_SHAKE,PANEL,PEBBLES,ROBOT,SLEEP_POD,SNACKPACK,TRANSLATOR,UV_VISOR
3,948300,-5.2,-2.1,-0.5,6.5,-0.1,-1.0,1.8,-1.5,-8.6,-1.6
3,948400,2.6,3.6,9.2,2.4,0.1,-0.3,-4.2,-1.9,-9.8,3.3
3,948500,1.6,7.1,-4.2,-5.7,-0.1,-4.2,0.8,-0.3,6.1,-5.6
3,948600,-2.8,9.9,1.6,0.2,-0.1,-4.2,1.8,-3.4,-0.3,2.7
3,948700,-6.0,0.6,2.3,1.4,0.2,-8.7,-0.7,0.4,-5.1,-5.9
3,948800,5.3,-6.4,-1.2,7.8,-0.1,-7.8,-5.1,-0.6,4.4,3.1
3,948900,4.3,0.4,2.7,-1.5,-0.1,-0.6,-8.5,0.0,-12.2,-5.2
3,949000,-5.0,-2.3,-0.6,-4.5,0.2,-0.7,1.3,0.2,-5.2,1.9
3,949100,-6.1,2.4,6.7,2.3,-0.1,-11.0,-8.7,-0.4,-0.7,2.8
3,949200,-5.0,7.0,-2.0,-3.6,0.0,-2.8,-2.8,-0.5,1.0,6.1
3,949300,2.7,2.9,7.0,-1.8,0.1,7.7,3.6,-0.5,1.1,-1.5
3,949400,-1.5,-2.3,-3.9,2.2,-0.2,-5.9,-0.1,-1.9,-8.9,-6.9
3,949500,-4.5,13.2,0.1,4.4,0.1,-6.1,2.1,0.4,3.8,9.2
3,949600,-4.1,8.3,4.1,8.5,0.2,1.0,0.7,0.3,-0.3,-2.2
3,949700,-0.2,0.5,-1.0,-1.2,-0.2,0.7,4.0,-0.4,5.9,-7.5
3,949800,5.5,-7.9,5.4,2.9,-0.1,-1.3,-0.6,0.5,-2.6,-8.9
3,949900,1.1,5.3,0.1,0.7,0.0,9.2,-2.0,0.4,-10.4,-2.9
3,950000,3.1,12.4,-1.3,-0.1,0.0,1.9,-5.0,1.5,1.4,4.4
3,950100,5.2,5.5,2.5,3.1,0.1,-3.0,-5.0,3.6,4.5,9.5
3,950200,-2.3,-2.5,-4.3,-0.3,0.0,-5.8,-0.7,-5.4,0.6,-0.5
3,950300,-9.5,-8.7,1.2,-2.8,0.0,5.5,-1.4,-1.3,-1.4,1.6
3,950400,4.0,2.2,-6.8,2.9,0.0,-7.6,4.1,-0.5,3.7,2.9
3,950500,1.8,1.8,3.0,0.9,0.0,0.6,1.2,-0.1,8.5,-6.7
3,950600,-1.4,0.6,0.4,4.2,-0.1,0.5,-1.9,-0.6,-1.1,1.1
3,950700,-1.5,6.3,0.1,-5.8,-0.1,-3.1,7.1,1.2,5.6,4.0
3,950800,-4.8,-10.0,1.7,3.7,0.1,6.0,-1.2,0.7,-7.2,5.0
3,950900,-0.5,12.2,-1.1,-4.9,0.0,1.0,0.0,-0.8,-4.2,-3.3
3,951000,4.3,-6.7,-4.9,1.3,0.2,11.1,-6.9,1.4,-0.9,1.3
3,951100,-2.2,-8.3,-7.4,5.3,-0.2,5.8,-4.1,-1.5,-10.1,6.1
3,951200,-1.1,3.6,-1.1,-0.7,0.1,-6.7,-3.5,-2.3,-4.1,-1.6
3,951300,10.0,-3.4,2.0,4.4,0.0,5.1,9.2,4.0,4.5,-2.7
3,951400,-2.0,3.4,1.1,-0.4,0.0,-0.2,-1.9,1.3,6.7,-1.3
3,951500,1.4,-0.2,2.8,-6.6,0.0,4.5,-5.0,-0.1,5.9,6.7
3,951600,-5.4,10.9,-1.9,-5.2,0.1,-4.9,2.2,-1.0,-0.7,3.7
3,951700,4.8,0.6,-2.9,2.1,-0.1,7.1,0.0,1.5,-0.7,0.0
3,951800,2.4,3.3,-0.5,5.9,0.1,-5.1,-6.4,0.7,5.1,-5.7
3,951900,4.2,-6.4,-1.3,0.1,0.0,-11.3,2.3,-0.8,9.3,7.3
3,952000,-2.8,-0.4,5.1,-1.7,-0.1,12.3,-1.9,-1.8,-8.5,-2.1
3,952100,-0.1,16.9,6.1,7.9,0.0,-2.6,3.8,-0.1,3.1,5.1
3,952200,8.8,0.8,-1.9,1.8,0.0,3.2,-2.5,2.0,8.9,-2.8
3,952300,-4.6,-2.9,-0.2,-5.0,0.0,-1.7,-4.4,0.4,-1.0,8.2
3,952400,3.9,-6.8,1.7,0.6,0.0,-4.1,-3.5,0.6,-4.3,-2.1
3,952500,3.7,-15.8,4.2,0.8,0.0,2.3,-1.4,-1.6,-0.3,2.0
3,952600,-7.1,0.8,2.7,4.2,-0.2,-4.3,-0.4,1.5,-1.3,3.9
3,952700,-0.1,4.5,1.6,-8.3,0.3,3.4,2.2,2.0,-0.3,3.3
3,952800,10.2,-1.1,8.9,-2.9,-0.3,-5.8,5.5,-1.3,-6.8,-2.6
3,952900,-5.4,7.2,8.6,-1.1,0.2,0.0,-1.1,-0.1,0.9,1.7
3,953000,-3.9,-6.4,-1.2,7.0,-0.1,-3.2,2.5,-1.9,9.0,7.6
3,953100,1.6,3.5,-1.3,-5.2,0.2,-0.2,2.5,1.2,0.6,11.4
3,953200,-3.1,-9.1,1.6,5.3,-0.3,1.4,-6.0,-1.6,-7.3,0.1
3,953300,-2.3,-3.3,-2.9,-0.4,0.2,6.2,1.9,1.0,-3.2,2.2
3,953400,-3.1,2.9,-5.6,-4.5,0.0,-1.9,-3.2,-1.7,0.9,3.2
3,953500,-0.4,-8.1,-2.4,-1.2,0.1,-2.0,-2.1,-0.2,6.0,5.8
3,953600,2.9,-12.4,4.9,2.1,-0.1,8.1,-0.9,2.5,0.0,-5.0
3,953700,-1.7,1.1,9.4,4.7,-0.1,1.8,9.9,0.5,-5.0,2.6
3,953800,11.5,-0.7,-7.7,-1.9,0.1,6.7,13.4,1.1,10.7,4.0
3,953900,-4.5,-0.1,5.0,3.0,0.0,4.7,7.6,-0.5,4.1,-13.5
3,954000,1.4,6.1,0.7,1.4,-0.1,-4.8,-4.3,1.0,1.8,7.2
3,954100,-2.2,0.5,-1.9,-3.1,0.1,3.7,7.7,-0.4,-2.1,3.0
3,954200,-9.2,-6.9,4.8,-7.4,-0.1,2.8,4.6,-0.2,1.6,-1.3
3,954300,-10.2,-8.5,2.5,-5.7,0.1,8.7,-2.2,2.2,1.0,-7.1
3,954400,0.1,-1.3,-0.5,-3.0,-0.2,2.4,-6.4,0.2,4.2,-2.5
3,954500,-2.6,-6.5,-2.7,2.4,0.3,4.0,-5.8,-0.2,3.9,-2.5
3,954600,10.2,-4.1,-7.7,0.0,-0.2,2.5,1.9,0.1,-6.6,-4.1
3,954700,-5.0,4.2,7.6,6.0,0.1,1.3,3.0,-0.5,1.7,0.5
3,954800,3.8,-10.1,5.2,-0.7,0.0,-7.4,-1.1,0.3,-1.1,1.1
3,954900,2.8,-10.4,-10.7,7.6,0.1,-4.3,-4.3,-1.9,6.6,-3.0
3,955000,1.8,-0.7,1.5,6.2,-0.1,0.7,-3.0,-1.3,5.1,6.1
3,955100,3.1,-6.7,-0.4,0.8,-0.1,4.4,-4.2,-0.8,6.5,2.9
3,955200,11.8,-11.0,-1.8,0.4,-0.1,-4.3,-0.8,1.1,0.8,2.0
3,955300,-1.5,-8.5,-1.3,8.6,0.2,-11.1,1.0,-0.3,8.8,1.8
3,955400,-7.0,-8.4,-7.6,-4.3,-0.2,-2.4,2.4,1.5,1.1,3.3
3,955500,-2.7,-5.6,1.0,-0.6,0.2,-2.7,1.9,0.4,-0.1,9.0
3,955600,-6.9,-6.0,-0.2,-10.3,-0.1,0.4,4.4,-3.6,-11.1,-6.8
3,955700,8.1,5.5,1.8,4.6,0.1,-0.9,7.3,6.8,2.2,8.0
3,955800,3.4,-7.3,6.6,-0.3,-0.1,-0.7,-3.5,-1.0,1.2,-0.6
3,955900,-7.2,-3.8,6.4,-3.3,0.0,-9.3,0.1,0.0,-3.7,-4.8
3,956000,7.0,-3.6,-0.2,2.7,0.0,0.2,6.1,0.6,5.7,-4.8
3,956100,6.2,0.7,2.6,-3.2,0.2,-4.2,-1.0,-0.8,-2.4,-0.6
3,956200,-5.6,-6.3,7.7,2.3,0.0,-7.7,0.4,1.0,4.3,0.4
3,956300,-7.0,-9.8,-0.2,-4.8,-0.1,-2.0,-4.1,-0.3,-2.0,1.8
3,956400,3.2,-7.0,1.0,-4.2,-0.1,5.6,0.2,0.9,-7.4,-1.3
3,956500,2.9,3.4,7.4,3.7,0.1,-2.7,-0.2,0.0,-8.0,2.8
3,956600,-0.4,9.6,-3.5,-2.2,-0.1,4.6,1.6,1.4,-1.4,-10.5
3,956700,-5.9,1.3,3.5,6.3,0.0,-0.9,11.0,2.2,-8.6,-1.1
3,956800,4.1,0.5,3.8,6.8,0.1,3.9,-1.4,-0.1,4.3,0.8
3,956900,-7.7,-5.1,4.2,1.8,0.1,-8.4,-1.0,1.1,-8.2,-2.3
3,957000,3.0,3.8,0.8,-5.9,-0.3,7.1,-2.6,-3.6,3.3,0.1
3,957100,0.5,1.6,-6.7,5.0,0.1,2.7,6.2,-3.2,0.8,0.0
3,957200,0.2,-0.5,1.0,-6.3,0.2,0.0,2.0,-0.5,1.4,0.3
3,957300,5.8,1.9,1.0,-8.3,-0.1,-1.9,-1.9,0.8,-8.2,-1.8
3,957400,6.7,-1.3,14.1,-1.3,0.1,-4.9,1.1,-0.8,6.3,-8.7
3,957500,9.1,-2.1,1.0,13.4,-0.2,3.8,-2.1,-1.0,4.1,-0.2
3,957600,0.5,-8.4,4.7,-5.6,0.1,-0.3,1.6,0.8,7.1,0.4
3,957700,1.3,1.6,2.3,6.7,0.0,-1.0,3.5,-1.3,1.9,-2.9
3,957800,-3.1,-13.2,-0.9,0.2,0.0,10.9,1.7,0.9,-3.5,9.8
3,957900,0.7,4.9,-3.4,-1.2,0.0,1.4,1.3,-0.8,-6.0,-0.6
3,958000,-6.4,-4.7,-2.1,6.2,0.0,-1.9,-2.0,-1.2,6.8,-4.2
3,958100,-1.3,-1.0,-0.1,-2.3,0.0,-2.2,-6.0,2.5,4.7,2.0
3,958200,-0.9,-17.4,-6.9,0.4,-0.1,6.6,7.1,-0.5,2.5,0.9
3,958300,-3.8,-10.4,-2.6,0.3,0.1,6.7,-2.1,0.2,-1.5,0.6
3,958400,1.1,1.0,10.3,2.3,0.0,-9.6,3.1,0.5,0.5,4.9
3,958500,1.1,-11.0,-1.4,-1.9,-0.1,2.4,1.4,-0.9,2.0,-2.2
3,958600,9.5,-1.6,2.5,-0.1,0.2,0.2,-1.4,-0.8,0.6,2.1
3,958700,3.1,-4.0,-2.0,2.9,-0.1,-2.9,-0.4,-0.3,4.3,1.6
3,958800,4.9,-3.2,1.9,2.0,0.0,0.9,-10.6,0.4,-2.4,-11.0
3,958900,-7.1,12.2,-1.5,5.4,0.1,-5.7,-1.1,0.8,-2.5,1.5
3,959000,0.3,-12.0,-3.5,-2.7,-0.1,-3.6,-1.0,-0.1,-0.2,-1.5
3,959100,-5.4,4.0,-0.1,5.2,0.1,-0.5,-5.6,-1.2,2.5,2.8
3,959200,1.7,-2.5,-2.2,-3.9,-0.1,4.0,1.1,0.0,5.5,-0.7
3,959300,-0.7,6.1,-5.8,0.1,0.1,1.4,10.6,-0.7,2.3,-7.2
3,959400,-1.9,-1.2,5.3,-10.0,0.0,4.7,0.2,-1.4,-0.7,4.4
3,959500,8.4,17.6,0.2,1.6,-0.1,-0.6,-6.1,-1.1,0.1,-2.7
3,959600,-7.9,-11.5,2.2,2.2,0.0,4.3,10.1,-1.6,-4.9,1.5
3,959700,-5.7,-7.9,-3.7,-6.3,0.0,1.6,1.6,0.5,2.1,2.1
3,959800,-0.1,3.2,-2.3,-5.8,0.0,-1.3,4.5,-1.7,1.3,-4.7
3,959900,-1.7,2.2,5.6,-6.9,0.0,0.5,-7.8,0.4,3.5,3.7
3,960000,0.6,-0.6,7.0,1.2,0.1,6.7,3.2,1.6,-5.4,0.8
3,960100,3.6,7.3,6.1,-2.9,-0.1,1.8,-2.6,-1.4,1.2,5.1
3,960200,-4.6,7.5,-1.6,2.8,0.0,8.9,1.7,0.7,-1.6,8.9
3,960300,-0.4,4.0,-3.7,5.2,0.0,-2.5,-2.6,3.9,2.5,9.3
3,960400,-5.4,1.5,-7.0,0.8,-0.1,-10.3,-10.9,-4.0,2.2,-2.4
3,960500,-8.0,2.2,-4.0,3.7,0.2,2.9,-2.5,0.1,-9.1,7.0
3,960600,10.1,7.7,3.7,-2.4,-0.1,7.5,4.1,-1.8,-2.4,-0.5
3,960700,-0.1,-4.2,-4.0,-9.6,-0.1,1.7,-0.3,-0.1,3.2,-4.8
3,960800,2.1,16.1,-7.6,-2.8,0.2,2.1,1.4,0.3,-0.8,-3.1
3,960900,-5.4,2.6,-5.6,-2.5,-0.1,-14.1,1.3,-1.9,2.6,-1.0
3,961000,-4.4,-5.5,-0.5,0.5,-0.1,3.2,-4.6,-1.0,-3.5,-1.9
3,961100,0.9,3.5,-4.5,1.1,0.0,8.3,9.0,0.6,4.1,6.0
3,961200,-1.7,2.6,-6.2,0.2,0.1,5.2,0.9,0.6,-8.2,2.1
3,961300,5.6,2.8,4.0,-1.6,-0.2,0.3,-3.7,0.9,-0.5,4.3
3,961400,4.0,-5.2,-4.9,-11.9,0.2,4.3,-6.2,0.1,1.6,-1.2
3,961500,0.3,3.6,-5.6,2.3,0.0,1.6,-10.1,0.9,1.6,-4.3
3,961600,1.1,-3.9,-2.0,3.3,0.1,4.8,0.4,-0.9,-2.2,2.0
3,961700,-5.0,-5.2,0.4,3.1,-0.1,-0.5,-2.0,0.3,1.9,-5.4
3,961800,1.0,-0.8,-1.7,3.0,-0.1,0.7,-7.0,-0.7,-7.9,-0.7
3,961900,-4.5,-1.5,-2.9,3.6,0.2,0.0,4.1,2.3,-3.6,-3.3
3,962000,8.5,-1.9,1.7,-2.8,0.0,5.3,-3.5,-0.1,-4.4,-1.6
3,962100,0.4,9.5,-7.8,2.2,-0.1,-1.1,-2.0,0.3,-0.1,2.7
3,962200,-3.2,6.5,-6.9,-1.7,0.0,1.3,0.8,0.0,-1.8,-6.3
3,962300,4.6,-2.4,-3.9,-12.5,0.0,0.7,2.1,-0.2,7.5,6.8
3,962400,-6.3,-6.9,-0.6,0.0,0.2,0.9,10.6,-1.8,-3.6,0.8
3,962500,0.4,-1.7,8.4,-9.7,-0.1,-5.7,6.9,-0.3,1.1,-2.9
3,962600,-4.4,-3.5,0.7,-3.4,-0.2,-1.6,-6.1,-6.1,-15.3,4.9
3,962700,1.5,-15.6,2.1,3.6,0.1,6.9,-0.1,4.0,1.1,10.3
3,962800,3.2,5.3,-3.2,-3.0,-0.1,2.3,-7.8,1.6,6.7,-3.9
3,962900,-1.2,6.9,4.3,0.3,0.2,4.1,5.4,-0.8,-2.0,1.3
3,963000,-5.9,-7.4,2.4,-4.5,-0.1,11.2,7.0,1.9,1.9,-4.8
3,963100,-5.9,4.3,7.1,-5.7,0.0,-3.2,0.5,-0.8,-0.2,-9.2
3,963200,1.9,1.5,-6.1,7.6,0.0,-3.4,-9.2,-0.7,-5.0,10.3
3,963300,-5.8,13.5,3.3,8.0,0.0,-0.5,2.3,1.8,-1.3,2.3
3,963400,-2.9,7.7,-3.6,5.0,0.0,6.2,-2.5,2.1,6.7,1.7
3,963500,0.6,9.1,5.3,-2.4,0.1,5.1,2.6,-1.0,0.8,-3.1
3,963600,2.4,-0.7,5.9,-1.6,-0.1,-6.8,1.2,5.2,-0.6,2.2
3,963700,-9.9,-1.9,-9.3,-2.9,0.0,-4.6,-2.3,-8.1,-5.2,-4.6
3,963800,-0.3,9.7,5.6,4.0,0.0,9.1,4.6,3.9,4.6,5.8
3,963900,1.8,0.4,4.3,3.3,0.1,-4.7,5.1,-1.1,9.8,-3.9
3,964000,1.3,-2.0,2.6,-1.0,0.0,-1.1,-2.5,2.6,3.2,1.5
3,964100,9.7,6.9,-2.5,-3.6,-0.1,5.5,1.5,-1.0,2.0,3.6
3,964200,3.0,4.4,3.3,5.3,0.0,-2.9,4.8,-1.0,-4.4,-3.1
3,964300,-3.0,-7.8,-2.6,4.5,0.2,-3.5,0.2,-1.5,1.9,-6.6
3,964400,1.1,5.8,0.3,-1.8,-0.2,-0.8,-1.7,-2.2,2.0,0.5
3,964500,-12.4,3.3,-0.2,1.0,0.1,-5.3,-12.5,0.0,-2.4,-4.2
3,964600,-11.0,0.7,1.8,-1.1,0.0,-2.0,-0.9,-1.9,-3.9,-0.8
3,964700,-0.9,-3.5,2.6,-0.5,-0.2,1.5,4.7,-0.5,-2.6,-6.2
3,964800,3.9,5.4,3.7,8.0,0.1,9.1,-0.3,0.9,-1.3,0.1
3,964900,-3.7,1.1,-8.0,-2.6,0.0,-0.6,-5.9,-0.5,5.6,-6.6
3,965000,5.7,-5.1,-1.0,3.2,0.0,-0.2,8.9,0.4,-2.5,-1.4
3,965100,-9.5,2.8,-4.1,4.4,-0.1,4.4,-2.5,-0.1,-3.8,8.3
3,965200,6.2,-6.1,-3.5,12.1,0.1,7.5,-5.6,-2.7,2.0,4.0
3,965300,-3.5,4.3,-1.9,-3.2,0.1,7.3,-10.5,1.7,-3.7,-6.2
3,965400,6.5,-2.9,1.7,-3.3,-0.1,0.8,-7.7,0.0,5.3,-5.8
3,965500,-1.8,-4.9,3.3,-0.9,3.1,-1.1,7.0,-0.6,-3.3,-1.3
3,965600,-9.5,-4.9,-6.5,2.7,-3.1,1.0,-0.3,-3.7,-2.6,-13.2
3,965700,-1.3,1.7,6.8,-0.9,0.0,2.3,5.6,4.7,10.4,2.5
3,965800,4.0,1.4,0.6,-0.2,0.0,-0.1,-6.4,-0.6,-4.1,1.0
3,965900,7.2,5.8,-4.7,2.5,0.1,5.2,-2.1,-2.2,-1.6,-8.0
3,966000,0.5,-3.2,-4.1,0.7,-0.2,-4.6,-0.6,1.4,-3.1,-1.1
3,966100,-3.4,11.1,-2.3,-5.6,0.2,3.2,-5.4,-0.8,-10.9,4.3
3,966200,-2.2,-1.2,0.0,-13.1,0.1,7.3,6.7,-2.3,-2.1,0.6
3,966300,3.7,-1.3,1.1,0.3,-0.1,5.6,-1.5,-2.6,3.3,7.4
3,966400,0.1,3.7,3.1,8.0,-0.1,-4.3,4.6,-2.5,5.9,0.7
3,966500,3.5,2.3,-0.4,-7.9,0.1,0.9,-0.1,-2.2,0.8,-5.3
3,966600,-4.1,-0.3,-0.9,8.2,-0.1,7.4,-0.1,-0.4,-2.9,2.1
3,966700,-7.5,9.8,0.3,-4.2,0.0,1.5,-5.5,-4.4,-2.8,-4.2
3,966800,2.8,9.4,4.1,9.9,0.0,7.3,0.5,4.1,-2.8,2.0
3,966900,-1.8,-3.7,7.6,2.5,-0.1,-5.7,5.9,1.0,-3.1,7.6
3,967000,13.4,2.3,10.6,-1.5,-0.1,-1.8,3.6,1.7,-1.9,-2.8
3,967100,0.2,6.0,6.9,-5.7,0.2,4.4,1.3,0.2,0.1,3.9
3,967200,4.2,-7.6,-1.6,-4.9,0.0,0.9,0.3,0.7,-1.5,-4.3
3,967300,-13.0,1.2,0.6,-5.0,0.1,-6.7,-1.1,-6.3,-5.5,-3.9
3,967400,5.2,-6.8,2.2,-7.8,-0.1,3.5,1.3,4.0,-0.6,9.0
3,967500,-1.4,13.8,-2.5,0.9,0.0,-1.1,2.6,0.4,-5.7,1.5
3,967600,-2.8,11.2,4.6,8.6,0.0,1.2,-0.3,-0.9,-1.1,-2.5
3,967700,-3.2,-8.4,-0.9,1.4,0.0,0.0,9.3,-0.5,1.0,-5.3
3,967800,1.8,1.9,2.5,5.7,0.0,-4.4,9.8,-1.3,-0.3,5.6
3,967900,-2.3,-4.3,-2.8,0.1,0.0,4.6,1.5,-1.0,-4.0,6.0
3,968000,5.5,0.8,9.6,5.5,-0.1,2.4,-0.6,-0.2,-0.1,6.4
3,968100,-7.0,3.0,-0.4,-2.5,0.1,1.2,-5.0,-2.0,-4.2,2.0
3,968200,-8.2,-8.0,3.2,-0.7,-0.1,8.4,-1.0,-1.1,-1.6,-6.4
3,968300,7.6,-0.8,-7.4,-1.4,0.1,0.5,-3.3,-0.9,-1.8,0.2
3,968400,1.0,-7.7,-0.9,2.9,0.0,-3.9,-1.9,0.1,0.7,-4.5
3,968500,-1.1,-4.0,-4.0,-2.8,-0.1,8.7,4.6,0.6,-6.8,-1.8
3,968600,-5.3,-11.3,4.3,-0.4,0.1,1.2,3.7,-0.3,-3.2,8.4
3,968700,0.7,3.1,-8.4,2.7,0.1,2.3,14.6,0.5,-0.3,6.9
3,968800,-0.5,-5.6,1.3,-4.2,0.0,6.7,-1.3,-1.3,-6.2,-8.7
3,968900,1.1,-3.0,-4.1,-2.3,0.1,1.1,-0.3,-1.3,-1.2,2.8
3,969000,-1.2,-3.5,2.4,6.3,-0.2,-6.5,3.3,-0.5,-4.2,4.8
3,969100,-2.7,0.4,-7.7,6.3,-0.1,-7.4,-3.5,0.2,2.0,-0.3
3,969200,-2.0,12.4,4.2,0.5,0.0,-10.6,-4.0,-2.6,1.4,-2.8
3,969300,-0.8,0.8,-0.8,1.7,0.2,6.0,5.0,0.8,9.0,-4.6
3,969400,-3.8,0.6,4.3,1.6,-0.2,-3.9,-2.2,0.6,1.5,-6.0
3,969500,-4.0,13.8,0.6,-2.8,0.0,4.5,-1.1,-0.4,0.6,-7.2
3,969600,4.4,-17.1,4.5,-7.3,0.1,-1.2,9.4,1.4,5.0,1.4
3,969700,-6.6,-0.6,1.2,2.6,0.0,-3.0,3.8,0.7,1.8,1.0
3,969800,-4.5,-4.3,-7.7,6.0,-0.1,-1.4,-1.1,-1.1,-6.1,-14.5
3,969900,0.2,-3.1,-2.6,-5.4,0.1,-0.9,-0.8,-0.3,-12.5,4.0
3,970000,9.7,-4.3,-6.8,-1.3,-0.1,-7.1,4.1,1.0,-1.5,-0.7
3,970100,-1.0,3.3,3.3,3.1,0.1,-5.2,1.1,0.0,-5.6,1.6
3,970200,2.0,-4.6,3.6,-5.2,0.0,-9.1,4.8,0.0,9.5,4.0
3,970300,1.0,-1.2,-0.1,4.9,0.1,-0.3,-3.2,2.1,1.6,-6.5
3,970400,1.0,-5.3,-1.1,-5.8,-0.1,-2.2,7.2,-1.8,-3.6,-1.9
3,970500,-5.4,-6.3,-0.6,-8.4,-0.1,-9.7,0.8,1.0,-1.4,-2.1
3,970600,0.1,2.7,-0.9,-6.0,0.1,-0.5,5.9,-0.5,-2.4,2.4
3,970700,-8.5,-4.6,2.4,-1.0,-0.1,5.9,3.7,1.0,2.8,10.3
3,970800,9.2,0.3,-0.8,1.6,0.2,0.4,4.2,0.1,1.7,-0.9
3,970900,-1.3,4.1,-4.4,-5.2,0.0,-1.5,3.2,0.8,6.1,-5.2
3,971000,4.3,-0.6,-1.5,-0.6,-0.1,3.4,2.3,-1.2,0.3,3.2
3,971100,2.1,-5.3,0.6,1.5,2.9,-6.3,6.4,1.3,3.9,-3.7
3,971200,0.8,1.1,0.1,-0.6,-2.8,1.5,3.6,-0.9,9.8,3.2
3,971300,-2.0,2.1,1.6,0.3,0.0,0.0,-5.4,2.0,1.8,-1.2
3,971400,-0.5,6.2,-2.8,2.0,0.0,8.2,-1.2,1.3,-4.0,2.8
3,971500,0.9,7.0,-2.4,-2.1,-0.2,-1.4,0.9,-2.5,4.8,-2.6
3,971600,-2.0,6.8,4.0,-4.3,0.0,-4.2,-3.5,1.9,4.8,-1.0
3,971700,3.1,-3.3,0.9,-6.4,0.2,2.0,2.0,0.3,0.8,-3.1
3,971800,-4.7,-5.3,-6.1,-4.3,-0.1,1.1,-2.8,-1.8,-7.6,1.2
3,971900,-4.3,-13.7,-0.4,-1.4,0.0,0.8,-9.3,-0.1,-1.1,3.2
3,972000,-0.2,2.0,1.4,-3.7,0.1,-0.4,-1.2,-1.9,2.8,0.2
3,972100,-5.9,10.7,-2.4,-11.5,0.0,-1.9,-7.1,-6.2,-4.0,0.8
3,972200,1.8,-5.9,3.9,3.3,0.0,-1.5,1.6,5.4,9.7,12.7
3,972300,-2.5,-0.8,-6.9,9.6,-0.1,1.6,9.1,-0.7,-1.2,-1.8
3,972400,-9.7,1.7,-2.6,-2.5,0.0,3.2,10.5,-2.0,-5.0,0.9
3,972500,3.7,-6.0,-9.8,5.2,-0.2,2.0,-3.6,0.8,1.4,-10.3
3,972600,-0.1,-11.4,-2.8,0.0,0.2,0.0,1.4,1.4,-3.1,4.1
3,972700,-4.0,4.4,-1.2,-2.9,-0.1,1.1,-0.1,1.1,0.3,1.8
3,972800,4.3,-0.3,0.4,3.0,0.2,3.5,-5.1,-0.2,4.8,6.3
3,972900,4.8,11.7,1.0,-2.6,-0.2,-2.1,8.8,-0.3,-3.1,7.6
3,973000,-4.9,11.7,-0.6,4.6,0.0,-2.8,8.8,1.0,-2.7,-6.1
3,973100,8.8,8.6,3.2,-8.3,0.1,6.5,-4.5,0.1,3.6,3.6
3,973200,-0.3,-8.1,0.8,5.8,0.0,4.2,1.3,0.4,1.1,5.6
3,973300,-7.1,2.5,-3.2,2.4,0.0,-0.5,-2.2,-1.4,0.6,0.8
3,973400,-3.5,5.0,14.0,0.5,0.0,10.4,3.3,1.5,0.9,-1.8
3,973500,0.6,11.2,-4.5,0.4,3.0,1.6,-7.3,0.5,7.2,0.6
3,973600,-2.2,1.0,-5.8,-2.3,-3.1,1.5,-0.5,-1.0,1.1,4.0
3,973700,-2.8,9.8,3.2,-5.2,0.3,-9.6,-7.7,-0.1,0.8,-2.9
3,973800,-3.0,0.8,-5.7,7.7,-0.3,7.2,-7.1,-2.0,-2.3,1.8
3,973900,-4.0,0.4,-0.2,-3.6,0.2,2.0,-6.3,-2.2,5.3,-1.2
3,974000,-2.3,10.7,-4.5,0.1,-0.1,2.3,3.1,0.2,1.7,-2.0
3,974100,-5.6,0.9,2.8,-1.5,0.0,3.9,4.2,-0.2,0.8,5.4
3,974200,-1.2,8.2,-1.3,-5.6,0.1,3.5,-9.7,1.3,4.9,-4.6
3,974300,3.8,-0.1,-6.7,6.4,-0.1,1.7,-6.3,-0.6,6.5,-2.8
3,974400,-5.0,10.2,-1.3,4.7,0.1,-3.1,8.4,1.4,-2.3,3.7
3,974500,7.3,4.6,1.5,5.4,-0.1,7.2,-5.8,0.9,-0.2,-5.3
3,974600,8.5,0.2,0.3,3.4,0.0,1.0,-2.5,0.1,-2.3,-4.0
3,974700,-1.7,8.6,6.1,1.5,0.0,-3.7,12.6,-0.5,-2.3,3.5
3,974800,2.4,2.7,-2.0,-4.7,0.1,-7.0,-3.9,-1.5,-0.8,-2.5
3,974900,-6.6,1.3,-4.3,1.4,-0.1,-3.5,-3.2,0.2,-5.6,15.6
3,975000,11.4,4.6,-1.8,-2.0,0.1,6.8,-3.5,-2.1,-3.0,-2.3
3,975100,1.9,-17.8,-0.9,-3.9,0.0,-7.6,3.7,0.2,-4.2,-4.3
3,975200,-3.5,3.8,-8.6,0.8,-0.1,-0.9,2.5,-0.5,-3.1,3.5
3,975300,-1.4,8.0,6.9,9.8,0.1,-2.2,4.5,3.3,6.0,0.4
3,975400,0.7,-3.9,1.7,-2.2,-0.1,-2.7,-12.4,-4.4,-0.5,-6.7
3,975500,-8.7,-6.8,-1.8,0.3,0.0,2.5,-0.6,-0.3,2.2,4.0
3,975600,-8.4,-1.6,-4.9,0.2,0.0,3.9,-2.2,-0.2,-5.1,5.2
3,975700,-2.8,5.3,2.6,-9.6,0.0,-4.2,2.2,-0.9,5.6,7.6
3,975800,10.0,-12.1,-0.4,1.9,0.0,3.1,-8.4,0.0,4.0,4.4
3,975900,-1.5,1.8,-8.4,-14.3,0.1,-12.7,2.1,-3.6,-3.6,-12.9
3,976000,0.0,15.1,-3.3,11.3,-0.1,6.3,9.2,6.0,-1.8,0.7
3,976100,1.8,11.5,7.9,2.4,0.1,2.2,3.0,1.3,-4.9,2.6
